Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,Cost_Efficiency_Vehicle,Cost_Efficiency_Location,Location_Demand_Supply,Location_Demand_Efficiency,Time_Efficiency,base_price_branch,predicted_price
69,7,Urban,Regular,51,4.56,Afternoon,Premium,103,462.6630441,9.86,low_demand,low_supply,1.725,0.6363636363636364,10.057892263043477,10.057892263043477,3.0676878612716765,3.2141470859791594,4.941061636019418,775.2244483021408,1475.0
32,14,Suburban,Silver,80,3.56,Afternoon,Premium,80,254.9510771,2.29,low_demand,low_supply,0.8,1.2727272727272727,11.9508317390625,7.967221159375,3.130776397515528,0.7314479570681771,3.505577310125,214.23129071825417,701.0
78,31,Urban,Gold,6,3.78,Evening,Premium,64,271.012665,2.52,low_demand,low_supply,1.95,2.8181818181818183,5.21178201923077,5.21178201923077,3.0676878612716765,0.8214655838405155,5.504944757812501,107.38730233306846,496.0
53,10,Rural,Silver,10,3.58,Evening,Economy,168,424.4884285,5.3,low_demand,low_supply,1.325,0.9090909090909091,8.009215632075472,6.407372505660378,3.511265060240964,1.5094274881191345,3.284731887202381,218.05772491721544,-146.0
60,50,Suburban,Silver,54,4.57,Afternoon,Premium,38,151.7772865,1.2,low_demand,high_supply,1.5,1.3157894736842106,3.7944321625000006,2.529621441666667,3.130776397515528,0.38329150588725436,4.393553030263158,16.113373834599045,-626.0
97,58,Urban,Gold,1,4.11,Morning,Premium,83,383.0749064,1.67,high_demand,high_supply,1.1975308641975309,1.5263157894736843,5.923838758762886,5.923838758762886,3.0676878612716765,0.5443839384974845,4.615360318072288,156.19145594237614,-446.0
87,77,Urban,Gold,12,3.56,Night,Premium,11,97.78450586,1.13,high_demand,high_supply,1.0740740740740742,2.026315789473684,1.6859397562068965,1.6859397562068965,3.0676878612716765,0.36835559910308824,12.44530074581818,8.70805261982789,67.0
74,20,Rural,Silver,68,4.36,Night,Economy,32,119.5940733,3.7,low_demand,low_supply,1.85,1.8181818181818181,1.6161361256756757,1.2929089005405405,3.511265060240964,1.0537512652907166,5.232240706875,3.4648236156479197,84.0
90,58,Urban,Gold,1,4.7,Afternoon,Premium,21,126.5727707,1.55,high_demand,high_supply,1.1111111111111112,1.5263157894736843,2.1095461783333334,2.1095461783333334,3.0676878612716765,0.5052665297431742,6.630002274761905,9.401421780008157,-702.0
21,8,Rural,Regular,69,4.24,Afternoon,Premium,176,829.5343799,2.62,low_demand,low_supply,0.525,0.7272727272727273,59.25245570714285,31.601309710476187,3.511265060240964,0.7461698148815344,5.184589874375,20273.173322507446,13385.0
70,35,Urban,Silver,35,4.9,Night,Premium,108,418.8153495,2.0,low_demand,low_supply,1.75,3.1818181818181817,8.974614632142858,8.974614632142858,3.0676878612716765,0.6519568125718377,5.429087863888889,461.04421617986645,1107.0
37,7,Suburban,Regular,1,3.92,Evening,Economy,62,233.2131028,5.29,low_demand,low_supply,0.925,0.6363636363636364,6.303056832432432,6.303056832432432,3.130776397515528,1.689676721786313,4.889952155483871,138.06885953788654,360.0
30,11,Rural,Gold,93,3.56,Night,Premium,155,701.1414725,2.73,low_demand,low_supply,0.75,1.0,35.057073625,18.697105933333333,3.511265060240964,0.7774975552009882,6.332890719354839,7326.882030968305,6877.0
64,22,Urban,Regular,26,4.24,Evening,Premium,115,388.7296675,2.91,low_demand,low_supply,1.6,2.0,9.11085158203125,9.11085158203125,3.0676878612716765,0.9485971622920238,4.394335371739131,375.74803985879544,635.0
40,23,Urban,Silver,6,3.96,Night,Economy,178,528.6080729,1.74,low_demand,low_supply,1.0,2.090909090909091,13.215201822500001,19.822802733750002,3.0676878612716765,0.5672024269374988,4.157591584606742,1449.3590103649308,1712.0
28,18,Urban,Gold,100,3.62,Afternoon,Premium,92,382.0384386,1.56,low_demand,low_supply,0.7,1.6363636363636365,20.466344925,20.466344925,3.0676878612716765,0.5085263138060334,4.567850896304348,1840.1831869067569,3530.0
85,19,Rural,Gold,17,3.69,Morning,Economy,164,587.3312643,4.47,high_demand,low_supply,1.0493827160493827,1.7272727272727273,6.90977958,5.5278236640000005,3.511265060240964,1.2730454475268926,3.5812881969512196,244.83669013728812,-556.0
92,77,Urban,Gold,100,4.26,Night,Economy,47,167.7398193,1.19,high_demand,high_supply,1.1358024691358024,2.026315789473684,1.8232589054347825,2.734888358152174,3.0676878612716765,0.3879143034802434,4.9965052557446805,10.520877523537198,-382.0
93,56,Suburban,Regular,56,4.65,Evening,Premium,86,304.8360145,1.66,high_demand,high_supply,1.1481481481481481,1.4736842105263157,4.916709911290322,3.2778066075268812,3.130776397515528,0.5302199164773685,4.607986265697674,56.98976447525462,-1080.0
36,25,Rural,Regular,26,3.57,Afternoon,Economy,122,354.154098,1.44,low_demand,low_supply,0.9,2.272727272727273,9.837613833333332,7.870091066666666,3.511265060240964,0.4101086005455762,3.1931926868852463,220.41869425906944,540.0
94,50,Suburban,Regular,88,4.95,Night,Premium,49,250.4603273,1.88,high_demand,high_supply,1.1604938271604939,1.3157894736842106,3.9967073505319144,2.6644715670212764,3.130776397515528,0.6004900258900318,7.156009351428571,48.04904741367331,-574.0
27,8,Rural,Gold,48,4.18,Afternoon,Economy,167,495.2197782,3.38,low_demand,low_supply,0.675,0.7272727272727273,18.341473266666668,14.673178613333334,3.511265060240964,0.9626160207250329,3.2619266827544915,1152.0424765186426,2357.0
86,41,Rural,Regular,96,4.5,Morning,Premium,68,301.5483736,2.1,high_demand,high_supply,1.0617283950617284,1.0789473684210527,5.2595646558139535,2.8051011497674416,3.511265060240964,0.5980750424622986,4.434534905882352,49.666652760812994,-1064.0
22,11,Rural,Regular,39,4.63,Evening,Economy,101,433.0345436,2.0,low_demand,low_supply,0.55,1.0,19.683388345454546,15.746710676363637,3.511265060240964,0.5695952785355225,5.573711947326733,1883.2946413913828,3481.0
95,56,Rural,Silver,86,3.79,Morning,Premium,147,671.4712089,1.7,high_demand,high_supply,1.1728395061728396,1.4736842105263157,10.60217698263158,5.654494390736843,3.511265060240964,0.48415598675519406,4.567831353061225,462.90064263197615,-127.0
99,89,Urban,Silver,63,4.84,Afternoon,Economy,16,49.71329086,1.11,high_demand,high_supply,1.2222222222222223,2.3421052631578947,0.5021544531313131,0.7532316796969697,3.0676878612716765,0.36183603097736994,3.4177887466250003,0.1617875594515928,-570.0
22,8,Rural,Regular,4,4.84,Morning,Economy,122,408.12977,2.75,low_demand,low_supply,0.55,0.7272727272727273,18.551353181818182,14.841082545454547,3.511265060240964,0.7831935079863434,3.3453259836065574,946.322992034113,2635.0
100,85,Suburban,Silver,59,4.46,Evening,Economy,110,329.4837131,1.18,high_demand,high_supply,1.2345679012345678,2.236842105263158,3.294837131,3.294837131,3.130776397515528,0.37690331412246675,3.8938984275454547,35.062911295381525,-884.0
61,38,Rural,Silver,100,4.34,Evening,Premium,78,383.3178042,1.61,low_demand,low_supply,1.525,3.4545454545454546,9.425847644262294,5.027118743606557,3.511265060240964,0.4585241992210956,6.3886300700000005,292.12437199957327,1007.0
33,18,Suburban,Gold,7,4.01,Night,Economy,105,313.068157,1.83,low_demand,low_supply,0.825,1.6363636363636365,9.486913848484848,9.486913848484848,3.130776397515528,0.5845195464780629,4.174242093333333,296.09286533728107,740.0
39,22,Rural,Gold,63,3.87,Evening,Premium,170,706.6896359,1.77,low_demand,low_supply,0.975,2.0,27.180370611538464,14.49619765948718,3.511265060240964,0.5040918215039374,5.404097215705883,3788.1123483461733,4511.0
37,5,Urban,Silver,75,3.88,Evening,Premium,26,142.6153122,7.4,low_demand,low_supply,0.925,0.45454545454545453,5.781701845945946,5.781701845945946,3.0676878612716765,2.4122402065157997,7.130765610000001,113.95729239056405,321.0
95,53,Suburban,Silver,6,4.01,Afternoon,Premium,158,708.8224028,1.79,high_demand,high_supply,1.1728395061728396,1.394736842105263,11.191932675789474,7.4612884505263155,3.130776397515528,0.5717431629484877,4.934839513164557,735.3445655347693,231.0
28,6,Suburban,Gold,54,4.03,Afternoon,Premium,168,593.065918,4.67,low_demand,low_supply,0.7,0.5454545454545454,31.771388464285714,21.180925642857144,3.130776397515528,1.4916427770778982,3.883169701190477,5195.1595190952075,5685.0
66,17,Urban,Gold,84,4.47,Night,Economy,139,604.3834015,3.88,low_demand,low_supply,1.65,1.5454545454545454,9.157324265151516,13.735986397727274,3.0676878612716765,1.2647962163893651,6.0873148352517985,1410.2706648320031,1676.0
60,11,Suburban,Gold,18,4.29,Evening,Economy,26,100.2582627,5.45,low_demand,low_supply,1.5,1.0,1.6709710450000002,1.6709710450000002,3.130776397515528,1.7407822559046136,5.012913135000001,4.2764553031056085,-128.0
94,34,Suburban,Gold,99,4.54,Afternoon,Premium,155,685.7612505,2.76,high_demand,low_supply,1.1604938271604939,3.090909090909091,10.942998678191488,7.295332452127659,3.130776397515528,0.8815704635406849,4.8666927454838715,706.0349472296562,441.0
63,12,Urban,Silver,54,4.47,Evening,Premium,140,446.4130123,5.25,low_demand,low_supply,1.575,1.0909090909090908,10.628881245238095,10.628881245238095,3.0676878612716765,1.7113866330010739,4.145263685642857,700.7974876344038,789.0
38,8,Suburban,Silver,59,4.44,Night,Premium,75,291.1079368,4.75,low_demand,low_supply,0.95,0.7272727272727273,11.491102768421053,7.660735178947369,3.130776397515528,1.5171955441370484,5.4340148202666665,466.8049394076227,1028.0
35,21,Suburban,Silver,13,4.14,Morning,Premium,36,193.6423939,1.67,low_demand,low_supply,0.875,1.9090909090909092,8.29895973857143,5.532639825714286,3.130776397515528,0.5334140123597623,5.3789553861111115,120.39707634146333,342.0
83,64,Suburban,Gold,78,4.01,Evening,Economy,109,304.52613,1.3,high_demand,high_supply,1.0246913580246915,1.6842105263157894,3.6689895180722893,3.6689895180722893,3.130776397515528,0.41523246471119224,3.6319630183486242,37.481798592196846,-1043.0
62,14,Rural,Silver,33,4.23,Morning,Premium,85,386.8349333,4.43,low_demand,low_supply,1.55,1.2727272727272727,9.358909676612903,4.991418494193549,3.511265060240964,1.2616535419561823,4.550999215294118,275.68307630871016,549.0
88,48,Urban,Gold,52,4.52,Night,Economy,92,230.8325858,1.83,high_demand,high_supply,1.0864197530864197,1.263157894736842,2.623097565909091,3.9346463488636365,3.0676878612716765,0.5965404835032315,3.5126697839130436,21.067649716453044,-891.0
68,11,Rural,Silver,89,3.66,Evening,Economy,93,333.9106727,6.18,low_demand,low_supply,1.7,1.0,4.910451069117648,3.9283608552941183,3.511265060240964,1.7600494106747644,4.66756854311828,91.61983428475173,231.0
84,64,Urban,Regular,34,4.13,Evening,Premium,99,353.8098039,1.31,high_demand,high_supply,1.037037037037037,1.6842105263157894,6.3180322125,6.3180322125,3.0676878612716765,0.4270317122345537,4.645987323939394,165.18593065017333,-616.0
40,10,Urban,Regular,60,3.87,Night,Premium,79,293.1981343,4.0,low_demand,low_supply,1.0,0.9090909090909091,10.99493003625,10.99493003625,3.0676878612716765,1.3039136251436754,5.195916304050633,617.3574726059204,1125.0
93,20,Urban,Regular,38,4.78,Afternoon,Premium,144,447.0830688,4.65,high_demand,low_supply,1.1481481481481481,1.8181818181818181,7.211017238709677,7.211017238709677,3.0676878612716765,1.5157995892295228,3.4152178866666665,266.1510150892142,-583.0
57,44,Urban,Gold,78,3.53,Evening,Economy,153,584.888885,1.3,low_demand,high_supply,1.425,1.1578947368421053,10.26120850877193,15.391812763157894,3.0676878612716765,0.4237719281716945,4.969644120915032,1155.7088574737263,1300.0
67,16,Suburban,Gold,24,4.52,Evening,Premium,150,488.1872512,4.19,low_demand,low_supply,1.675,1.4545454545454546,10.929565325373133,7.286376883582089,3.130776397515528,1.3383261747229966,4.230956177066666,551.401447491268,590.0
68,16,Urban,Silver,91,4.49,Night,Economy,77,246.7577555,4.25,low_demand,low_supply,1.7,1.4545454545454546,3.6287905220588237,5.443185783088236,3.0676878612716765,1.385408226715155,4.486504645454546,66.63919216940769,372.0
38,22,Urban,Gold,60,3.6,Morning,Premium,104,312.1731588,1.73,low_demand,low_supply,0.95,2.0,12.322624689473685,12.322624689473685,3.0676878612716765,0.5639426428746396,3.0016649884615387,358.20011482341204,910.0
49,28,Urban,Silver,61,3.9,Evening,Premium,172,576.2811193,1.75,low_demand,low_supply,1.225,2.5454545454545454,17.641258754081633,17.641258754081633,3.0676878612716765,0.570462211000358,4.355613110988372,1966.5469845808088,2352.0
98,59,Urban,Regular,55,4.6,Morning,Economy,100,381.3912054,1.66,high_demand,high_supply,1.2098765432098766,1.5526315789473684,3.891746993877551,5.8376204908163265,3.0676878612716765,0.5411241544346252,3.8139120539999998,83.19233315303666,-449.0
47,9,Suburban,Gold,38,4.06,Morning,Economy,141,543.7702542,5.22,low_demand,low_supply,1.175,0.8181818181818182,11.569579876595744,11.569579876595744,3.130776397515528,1.6673180506095564,3.8565266255319144,855.4264861118698,1278.0
27,11,Urban,Regular,97,4.78,Evening,Premium,137,472.5224038,2.45,low_demand,low_supply,0.675,1.0,26.251244655555553,26.251244655555553,3.0676878612716765,0.7986470954005013,4.483789233138686,3675.6055015669226,4671.0
59,29,Urban,Regular,68,4.4,Night,Premium,88,286.0589701,2.03,low_demand,low_supply,1.475,2.6363636363636362,7.2726856805084745,7.2726856805084745,3.0676878612716765,0.6617361647604152,4.550938160681818,173.34353171187036,358.0
56,20,Urban,Regular,74,4.05,Evening,Economy,25,88.95619552,2.8,low_demand,low_supply,1.4,1.8181818181818181,1.5885034914285714,2.382755237142857,3.0676878612716765,0.9127395376005727,4.62572216704,4.1272544620679135,-79.0
50,39,Urban,Gold,62,3.95,Morning,Premium,135,646.9811779,1.28,low_demand,high_supply,1.25,1.0263157894736843,19.409435337,19.409435337,3.0676878612716765,0.41725236004597616,4.7924531696296295,2940.60590835275,3107.0
93,37,Urban,Gold,37,4.75,Night,Economy,76,292.9246564,2.51,high_demand,low_supply,1.1481481481481481,3.3636363636363638,3.149727488172043,4.7245912322580645,3.0676878612716765,0.8182057997776563,5.395980512631579,62.33061560234534,61.0
46,22,Rural,Regular,97,3.51,Morning,Economy,100,395.7698468,2.09,low_demand,low_supply,1.15,2.0,8.60369232173913,6.882953857391304,3.511265060240964,0.595227066069621,3.957698468,233.51061854065807,614.0
56,19,Suburban,Silver,16,4.46,Evening,Premium,86,279.6798101,2.95,low_demand,low_supply,1.4,1.7272727272727273,7.4914234848214285,4.994282323214286,3.130776397515528,0.9422582853061671,4.2277180596511625,117.23099863782235,-66.0
37,16,Suburban,Gold,8,4.5,Evening,Economy,46,192.5029774,2.31,low_demand,low_supply,0.925,1.4545454545454546,5.202783172972973,5.202783172972973,3.130776397515528,0.7378361488329647,5.440301535217391,71.36633201264142,220.0
85,58,Urban,Regular,85,4.1,Night,Premium,92,351.7702933,1.47,high_demand,high_supply,1.0493827160493827,1.5263157894736843,6.207711058235295,6.207711058235295,3.0676878612716765,0.4791882572403007,5.3530262023913044,182.67664126078768,-425.0
27,7,Urban,Regular,89,3.6,Morning,Premium,120,555.4019371,3.86,low_demand,low_supply,0.675,0.6363636363636364,30.855663172222226,30.855663172222226,3.0676878612716765,1.2582766482636467,4.628349475833334,8204.114707608338,6275.0
44,16,Rural,Silver,31,3.96,Night,Premium,122,395.378157,2.75,low_demand,low_supply,1.1,1.4545454545454546,13.478800806818182,7.188693763636365,3.511265060240964,0.7831935079863434,4.5371263918032785,437.5788153922274,997.0
75,51,Suburban,Regular,68,3.65,Afternoon,Premium,66,261.5103068,1.47,low_demand,high_supply,1.875,1.3421052631578947,5.2302061360000005,3.486804090666667,3.130776397515528,0.46953209471188656,4.358505113333334,52.32801037065299,-144.0
21,11,Urban,Gold,46,3.84,Morning,Economy,103,397.5648404,1.91,low_demand,low_supply,0.525,1.0,18.931659066666665,28.397488599999996,3.0676878612716765,0.622618756006105,3.8598528194174757,2076.8676541549803,3591.0
42,29,Suburban,Silver,67,4.59,Morning,Premium,153,735.2764383,1.45,low_demand,low_supply,1.05,2.6363636363636362,26.25987279642857,17.506581864285714,3.130776397515528,0.463143902947099,4.8057283549019605,4089.4541595293963,4659.0
25,15,Suburban,Silver,100,4.9,Night,Premium,94,289.4570095,1.67,low_demand,low_supply,0.625,1.3636363636363635,17.36742057,11.57828038,3.130776397515528,0.5334140123597623,4.311061843617021,631.6975709525287,2073.0
67,46,Suburban,Regular,92,4.72,Morning,Economy,32,97.67500136,1.46,low_demand,high_supply,1.675,1.2105263157894737,1.4578358411940298,1.4578358411940298,3.130776397515528,0.4663379988294928,3.0523437925,1.5951282976486616,-545.0
29,6,Suburban,Silver,24,4.37,Afternoon,Economy,50,197.4639216,4.83,low_demand,low_supply,0.725,0.5454545454545454,6.809100744827586,6.809100744827586,3.130776397515528,1.5427483111961988,4.3442062752,121.20302263187422,445.0
100,70,Urban,Gold,42,4.9,Night,Premium,167,762.8822843,1.43,high_demand,high_supply,1.2345679012345678,1.8421052631578947,11.4432342645,11.4432342645,3.0676878612716765,0.4661491209888639,6.39542034742515,1608.3690275912475,775.0
37,10,Suburban,Gold,27,4.26,Afternoon,Economy,143,512.4493927,3.7,low_demand,low_supply,0.925,0.9090909090909091,13.849983586486486,13.849983586486486,3.130776397515528,1.181815476485701,3.941918405384616,1026.8216686971257,1777.0
31,14,Urban,Gold,37,4.3,Night,Premium,103,484.4661864,2.21,low_demand,low_supply,0.775,1.2727272727272727,23.44191224516129,23.44191224516129,3.0676878612716765,0.7204122778918807,6.584977290873787,4413.319034461724,4619.0
49,12,Suburban,Silver,30,4.37,Afternoon,Premium,84,353.0184088,4.08,low_demand,low_supply,1.225,1.0909090909090908,10.806685983673468,7.204457322448979,3.130776397515528,1.3031911200166648,4.622860115238095,425.92225198303515,908.0
42,19,Rural,Regular,56,4.84,Evening,Premium,144,539.7316715,2.21,low_demand,low_supply,1.05,1.7272727272727273,19.276131125,10.280603266666667,3.511265060240964,0.6294027827817523,4.872577589930556,1312.008467490007,2431.0
61,5,Rural,Regular,48,4.15,Morning,Economy,29,114.1636548,12.2,low_demand,low_supply,1.525,0.45454545454545453,1.871535324590164,1.4972282596721314,3.511265060240964,3.474531199066687,3.936677751724138,3.837774990568557,-46.0
24,7,Suburban,Gold,85,4.36,Night,Economy,169,521.408046,3.43,low_demand,low_supply,0.6,0.6363636363636364,21.72533525,21.72533525,3.130776397515528,1.0955748876610687,4.319356594082841,2816.8755242475327,3594.0
20,10,Rural,Regular,18,4.28,Evening,Premium,123,450.3878805,2.0,low_demand,low_supply,0.5,0.9090909090909091,33.7790910375,18.01551522,3.511265060240964,0.5695952785355225,4.76019711097561,3284.488739468313,6268.0
22,9,Urban,Silver,36,4.51,Evening,Premium,10,82.69156896,2.44,low_demand,low_supply,0.55,0.8181818181818182,5.63806152,5.63806152,3.0676878612716765,0.795387311337642,10.749903964800001,71.13558982575167,432.0
98,87,Suburban,Regular,59,4.26,Afternoon,Economy,13,34.57409278,1.13,high_demand,high_supply,1.2098765432098766,2.289473684210526,0.35279686510204084,0.35279686510204084,3.130776397515528,0.3609328347104978,2.9255001583076927,0.03169289073100215,-887.0
30,14,Urban,Silver,64,4.45,Afternoon,Economy,147,535.1718879,2.14,low_demand,low_supply,0.75,1.2727272727272727,17.83906293,26.758594395000003,3.0676878612716765,0.6975937894518663,4.004687596530612,2575.4834799766486,3172.0
32,13,Urban,Regular,75,4.56,Evening,Premium,111,333.4011668,2.46,low_demand,low_supply,0.8,1.1818181818181819,15.628179693749999,15.628179693749999,3.0676878612716765,0.8019068794633604,3.90469834990991,842.5764000975719,1764.0
22,12,Urban,Silver,49,4.88,Night,Premium,35,179.8388199,1.83,low_demand,low_supply,0.55,1.0909090909090908,12.261737720454544,12.261737720454544,3.0676878612716765,0.5965404835032315,7.193552796,489.6575141998546,1754.0
62,8,Urban,Silver,13,4.2,Night,Premium,65,241.9912178,7.75,low_demand,low_supply,1.55,0.7272727272727273,5.854626237096774,5.854626237096774,3.0676878612716765,2.5263326487158713,5.212118537230769,144.9241154350655,337.0
51,27,Urban,Gold,8,4.31,Night,Economy,92,369.3803924,1.89,low_demand,low_supply,1.275,2.4545454545454546,7.242752792156863,10.864129188235294,3.0676878612716765,0.6160991878803865,5.621005971304347,411.289827273482,1173.0
85,74,Suburban,Regular,82,3.92,Evening,Premium,177,704.3001292,1.15,high_demand,high_supply,1.0493827160493827,1.9473684210526316,12.428825809411766,8.285883872941177,3.130776397515528,0.3673210264752854,5.1728258076836156,944.5306716097858,286.0
28,9,Urban,Silver,26,3.95,Night,Premium,114,466.9720738,3.11,low_demand,low_supply,0.7,0.8181818181818182,25.01636109642857,25.01636109642857,3.0676878612716765,1.0137928435492076,5.734744765964911,4441.106330621663,4788.0
93,70,Suburban,Silver,21,3.81,Evening,Economy,12,41.12164472,1.33,high_demand,high_supply,1.1481481481481481,1.8421052631578947,0.4421682227956989,0.4421682227956989,3.130776397515528,0.4248147523583736,4.454844844666667,0.09016533796819517,-834.0
36,9,Suburban,Silver,53,4.46,Night,Premium,127,404.0297998,4.0,low_demand,low_supply,0.9,0.8181818181818182,16.834574991666667,11.223049994444445,3.130776397515528,1.2776383529575146,4.453871808818897,1139.7053452893686,1894.0
80,22,Rural,Gold,17,4.4,Morning,Economy,141,423.754418,3.64,low_demand,low_supply,2.0,2.0,5.296930225,4.2375441799999995,3.511265060240964,1.036663406934651,3.0053504822695034,75.75054312000626,-97.0
60,24,Rural,Regular,18,4.16,Morning,Premium,45,165.7246625,2.5,low_demand,low_supply,1.5,2.1818181818181817,4.1431165625,2.209662166666667,3.511265060240964,0.7119940981694031,3.6827702777777778,14.066184317732,-736.0
97,45,Urban,Silver,90,3.71,Morning,Premium,151,578.8213878,2.16,high_demand,high_supply,1.1975308641975309,1.1842105263157894,8.950846203092784,8.950846203092784,3.0676878612716765,0.7041133575775848,3.8332542238410596,447.50911180940744,-323.0
53,14,Suburban,Silver,24,3.99,Afternoon,Premium,161,707.4493979,3.79,low_demand,low_supply,1.325,1.2727272727272727,20.022152770754715,13.348101847169811,3.130776397515528,1.2105623394272451,4.833505203043479,3063.488637417974,3003.0
79,22,Rural,Silver,53,3.96,Evening,Premium,126,542.809573,3.59,low_demand,low_supply,1.975,2.0,10.306510879746837,5.496805802531647,3.511265060240964,1.0224235249712628,5.60041622936508,456.38121260689053,982.0
44,24,Urban,Silver,55,4.08,Afternoon,Premium,137,513.9900767,1.83,low_demand,low_supply,1.1,2.1818181818181817,17.522388978409094,17.522388978409094,3.0676878612716765,0.5965404835032315,4.126927623138687,1639.569082678788,2569.0
34,12,Suburban,Regular,3,4.83,Night,Premium,62,298.35562,2.83,low_demand,low_supply,0.85,1.0909090909090908,13.16274794117647,8.775165294117647,3.130776397515528,0.9039291347174415,6.737062387096774,615.2399905781789,1699.0
55,12,Urban,Silver,96,4.66,Morning,Premium,48,183.2701657,4.58,low_demand,low_supply,1.375,1.0909090909090908,4.998277246363637,4.998277246363637,3.0676878612716765,1.4929811007895084,3.8181284520833336,58.60186146961271,-264.0
49,29,Suburban,Regular,35,4.8,Evening,Premium,160,468.3069202,1.69,low_demand,low_supply,1.225,2.6363636363636362,14.335926128571426,9.557284085714285,3.130776397515528,0.5398022041245498,3.8049937266250002,614.6194077671935,1087.0
72,54,Rural,Regular,68,3.85,Afternoon,Economy,74,220.4983368,1.33,low_demand,high_supply,1.8,1.4210526315789473,3.0624769,2.44998152,3.511265060240964,0.37878086022612245,3.27767797945946,13.651134036545683,-354.0
72,27,Urban,Gold,76,3.97,Morning,Premium,70,265.9466151,2.67,low_demand,low_supply,1.8,2.4545454545454546,5.540554481249999,5.540554481249999,3.0676878612716765,0.8703623447834032,3.7992373585714283,82.19307864776665,132.0
99,6,Suburban,Gold,49,4.32,Afternoon,Economy,113,311.4894374,16.5,high_demand,low_supply,1.2222222222222223,0.5454545454545454,3.1463579535353534,3.1463579535353534,3.130776397515528,5.270258205949747,3.0321980631858407,28.493964855784906,-454.0
21,10,Rural,Regular,22,4.42,Morning,Economy,151,647.8477765,2.1,low_demand,low_supply,0.525,0.9090909090909091,30.84989411904762,24.679915295238096,3.511265060240964,0.5980750424622986,4.290382625827815,5327.553748149751,6119.0
50,25,Urban,Silver,89,4.74,Afternoon,Economy,107,383.914142,2.0,low_demand,low_supply,1.25,2.272727272727273,7.6782828400000005,11.51742426,3.0676878612716765,0.6519568125718377,3.946780899065421,337.3324326957047,923.0
61,35,Rural,Silver,4,4.77,Morning,Premium,115,557.9161858,1.74,low_demand,low_supply,1.525,3.1818181818181817,13.719250470491804,7.316933584262296,3.511265060240964,0.4955478923259045,4.851445093913044,684.007839192979,1662.0
24,5,Rural,Silver,57,4.96,Night,Premium,70,228.7960084,4.8,low_demand,low_supply,0.6,0.45454545454545453,14.299750525,7.626533613333334,3.511265060240964,1.367028668485254,4.575920168,382.7462565003998,1303.0
31,17,Rural,Silver,71,4.46,Evening,Premium,55,237.7686221,1.82,low_demand,low_supply,0.775,1.5454545454545454,11.504933327419355,6.135964441290323,3.511265060240964,0.5183317034673255,5.619985613272727,237.47515763821295,850.0
35,20,Suburban,Regular,62,3.55,Afternoon,Economy,117,297.0874039,1.75,low_demand,low_supply,0.875,1.8181818181818181,8.48821154,8.48821154,3.130776397515528,0.5589667794189126,2.793129438376069,150.51132845523992,227.0
74,30,Urban,Regular,97,3.9,Evening,Economy,179,794.3231511,2.47,low_demand,low_supply,1.85,2.727272727272727,10.734096636486488,16.101144954729733,3.0676878612716765,0.8051666635262196,5.7688273543575415,2098.673686383074,1935.0
94,61,Urban,Regular,12,4.95,Evening,Premium,133,563.8497972,1.54,high_demand,high_supply,1.1604938271604939,1.605263157894737,8.997603146808512,8.997603146808512,3.0676878612716765,0.502006745680315,5.511313807218046,633.3353599965637,90.0
44,11,Rural,Silver,31,3.92,Afternoon,Premium,110,339.2870735,4.0,low_demand,low_supply,1.1,1.0,11.566604778409092,6.168855881818183,3.511265060240964,1.139190557071045,3.3928707350000002,217.6622139732593,437.0
84,37,Urban,Gold,3,3.83,Evening,Premium,69,248.9476554,2.27,high_demand,low_supply,1.037037037037037,3.3636363636363638,4.445493846428572,4.445493846428572,3.0676878612716765,0.7399709822690358,4.690318145217391,58.09140342898207,-614.0
27,12,Suburban,Regular,39,4.51,Morning,Premium,55,279.2686999,2.25,low_demand,low_supply,0.675,1.0909090909090908,15.514927772222222,10.343285181481482,3.130776397515528,0.7186715735386019,5.077612725454546,572.8640824218633,1996.0
59,36,Suburban,Regular,43,3.74,Evening,Premium,25,145.0422383,1.64,low_demand,low_supply,1.475,3.272727272727273,3.6875145330508476,2.4583430220338984,3.130776397515528,0.5238317247125809,7.5421963916,24.964912696375965,79.0
82,20,Urban,Regular,59,3.99,Night,Premium,45,241.8259565,4.1,high_demand,low_supply,1.0123456790123457,1.8181818181818181,4.423645545731707,4.423645545731707,3.0676878612716765,1.3365114657722672,7.523474202222221,119.34669911632378,-64.0
24,10,Urban,Gold,24,4.09,Morning,Premium,97,430.6098548,2.4,low_demand,low_supply,0.6,0.9090909090909091,26.913115925,26.913115925,3.0676878612716765,0.7823481750862052,4.439276853608248,3485.665105446171,5180.0
84,67,Suburban,Regular,48,4.87,Night,Economy,81,219.9937068,1.25,high_demand,high_supply,1.037037037037037,1.763157894736842,2.6189727,2.6189727,3.130776397515528,0.3992619852992233,3.8023603644444446,14.44398317741542,-985.0
52,9,Suburban,Regular,24,4.19,Morning,Economy,102,366.7282586,5.78,low_demand,low_supply,1.3,0.8181818181818182,7.052466511538461,7.052466511538461,3.130776397515528,1.8461874200236086,3.5953750843137255,199.8510251784008,388.0
