Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,adjusted_price,predicted_price_model1
100,54,Suburban,Regular,91,4.59,Night,Premium,61,203.1132957,1.85,high_demand,high_supply,1.2345679012345678,1.4210526315789473,203.1132957,233.85924784352534
87,32,Suburban,Silver,38,4.76,Afternoon,Economy,114,421.7762985,2.72,high_demand,low_supply,1.0740740740740742,2.909090909090909,506.1315582,438.28174832954886
36,8,Urban,Gold,47,4.07,Afternoon,Economy,77,305.0088859,4.5,low_demand,low_supply,0.9,0.7272727272727273,305.0088859,286.3795040833936
70,38,Urban,Silver,99,4.19,Morning,Economy,76,317.7718882,1.84,low_demand,low_supply,1.75,3.4545454545454546,317.7718882,303.3628592067982
41,7,Urban,Gold,4,4.15,Night,Economy,83,364.9140561,5.86,low_demand,low_supply,1.025,0.6363636363636364,364.9140561,305.69083794106007
59,40,Rural,Gold,64,4.72,Night,Economy,157,398.3194964,1.48,low_demand,high_supply,1.475,1.0526315789473684,398.3194964,568.6100513582693
33,14,Urban,Regular,38,4.89,Morning,Economy,127,461.3060121,2.36,low_demand,low_supply,0.825,1.2727272727272727,461.3060121,469.88540841625064
70,26,Urban,Silver,15,3.67,Night,Premium,70,358.2348071,2.69,low_demand,low_supply,1.75,2.3636363636363638,358.2348071,271.01824240718383
45,7,Rural,Regular,87,4.35,Evening,Economy,74,224.3071068,6.43,low_demand,low_supply,1.125,0.6363636363636364,224.3071068,272.93011645539895
98,71,Suburban,Regular,83,4.55,Morning,Economy,139,558.3815496,1.38,high_demand,high_supply,1.2098765432098766,1.868421052631579,558.3815496,515.2620050028056
75,63,Urban,Gold,42,4.55,Evening,Premium,138,660.4425623,1.19,low_demand,high_supply,1.875,1.6578947368421053,660.4425623,504.0027218482879
100,34,Rural,Gold,33,4.75,Night,Economy,156,537.4486717,2.94,high_demand,low_supply,1.2345679012345678,3.090909090909091,644.9384060399999,587.7499364043952
76,23,Urban,Silver,53,3.94,Evening,Economy,117,480.1043704,3.3,low_demand,low_supply,1.9,2.090909090909091,480.1043704,433.69931402266064
32,12,Urban,Silver,69,3.68,Morning,Economy,55,162.2831045,2.67,low_demand,low_supply,0.8,1.0909090909090908,162.2831045,212.87379409181145
35,23,Suburban,Gold,58,3.78,Afternoon,Economy,164,638.0445145,1.52,low_demand,low_supply,0.875,2.090909090909091,638.0445145,608.999113460603
30,16,Suburban,Gold,89,3.63,Afternoon,Economy,142,420.111098,1.88,low_demand,low_supply,0.75,1.4545454545454546,420.111098,525.561803405455
75,56,Urban,Regular,66,3.69,Evening,Premium,22,124.4906005,1.34,low_demand,high_supply,1.875,1.4736842105263157,124.4906005,90.69324870971444
25,6,Rural,Regular,23,3.95,Morning,Premium,55,235.2781176,4.17,low_demand,low_supply,0.625,0.5454545454545454,235.2781176,208.80966881514718
88,16,Suburban,Gold,26,4.18,Morning,Economy,32,127.3314901,5.5,high_demand,low_supply,1.0864197530864197,1.4545454545454546,152.79778811999998,132.58086180976625
43,26,Rural,Silver,69,4.9,Evening,Economy,107,391.0269904,1.65,low_demand,low_supply,1.075,2.3636363636363638,391.0269904,407.9140428218162
39,20,Rural,Silver,97,4.25,Morning,Economy,121,319.5430197,1.95,low_demand,low_supply,0.975,1.8181818181818181,319.5430197,452.8777214617182
77,63,Suburban,Gold,72,4.56,Morning,Economy,113,380.2853708,1.22,low_demand,high_supply,1.925,1.6578947368421053,380.2853708,414.9107431232093
41,14,Suburban,Silver,59,4.72,Morning,Premium,49,179.6234225,2.93,low_demand,low_supply,1.025,1.2727272727272727,179.6234225,191.5494737895684
51,20,Rural,Silver,97,4.8,Morning,Economy,130,452.1126401,2.55,low_demand,low_supply,1.275,1.8181818181818181,452.1126401,482.2842519979509
30,10,Suburban,Gold,86,4.95,Evening,Economy,149,565.6691466,3.0,low_demand,low_supply,0.75,0.9090909090909091,565.6691466,544.8585769482078
29,8,Urban,Gold,52,4.68,Afternoon,Premium,121,402.1558776,3.62,low_demand,low_supply,0.725,0.7272727272727273,402.1558776,443.91092317103255
21,5,Rural,Gold,8,4.44,Afternoon,Premium,159,689.84216,4.2,low_demand,low_supply,0.525,0.45454545454545453,689.84216,577.6047381189552
50,15,Suburban,Regular,62,4.51,Night,Economy,83,307.6469281,3.33,low_demand,low_supply,1.25,1.3636363636363635,307.6469281,311.17955062139214
61,42,Rural,Gold,11,3.72,Night,Economy,52,186.5262771,1.45,low_demand,high_supply,1.525,1.105263157894737,186.5262771,196.29916640838977
67,5,Suburban,Silver,81,4.53,Morning,Premium,14,91.06777716,13.4,low_demand,low_supply,1.675,0.45454545454545453,91.06777716,53.65975097222847
73,22,Suburban,Regular,26,4.99,Night,Economy,33,143.8549861,3.32,low_demand,low_supply,1.825,2.0,143.8549861,135.46600587200118
35,18,Urban,Gold,27,3.82,Morning,Economy,158,553.8373591,1.94,low_demand,low_supply,0.875,1.6363636363636365,553.8373591,583.108011114201
96,58,Urban,Silver,25,3.61,Morning,Economy,85,336.5684837,1.66,high_demand,high_supply,1.1851851851851851,1.5263157894736843,336.5684837,320.46664078510537
38,28,Urban,Gold,8,4.83,Morning,Economy,29,95.02020686,1.36,low_demand,low_supply,0.95,2.5454545454545454,95.02020686,134.1472496138909
75,28,Urban,Gold,6,4.02,Evening,Premium,171,575.0117219,2.68,low_demand,low_supply,1.875,2.5454545454545454,575.0117219,630.05164662769
57,26,Suburban,Silver,92,4.11,Afternoon,Premium,58,264.6757476,2.19,low_demand,low_supply,1.425,2.3636363636363638,264.6757476,231.18062422252237
36,10,Rural,Gold,65,3.54,Night,Economy,53,185.6179239,3.6,low_demand,low_supply,0.9,0.9090909090909091,185.6179239,203.09756869359595
73,27,Rural,Gold,98,3.97,Evening,Economy,57,251.1556503,2.7,low_demand,low_supply,1.825,2.4545454545454546,251.1556503,225.20145571501118
68,29,Rural,Gold,51,3.99,Evening,Economy,110,299.6890563,2.34,low_demand,low_supply,1.7,2.6363636363636362,299.6890563,416.079635954622
25,9,Rural,Gold,11,3.58,Night,Economy,31,92.65681121,2.78,low_demand,low_supply,0.625,0.8181818181818182,92.65681121,126.44966406152274
97,25,Urban,Regular,95,4.91,Night,Premium,101,332.2293764,3.88,high_demand,low_supply,1.1975308641975309,2.272727272727273,398.67525168,384.68318323081456
30,7,Rural,Regular,85,3.74,Evening,Economy,44,184.1120897,4.29,low_demand,low_supply,0.75,0.6363636363636364,184.1120897,169.66742464280802
83,7,Suburban,Gold,24,4.9,Morning,Premium,24,124.5817745,11.86,high_demand,low_supply,1.0246913580246915,0.6363636363636364,149.49812939999998,96.42584259025645
27,5,Rural,Gold,2,4.3,Evening,Economy,22,60.98181722,5.4,low_demand,low_supply,0.675,0.45454545454545453,60.98181722,90.4204938998474
58,21,Suburban,Gold,72,4.14,Afternoon,Economy,10,35.88598786,2.76,low_demand,low_supply,1.45,1.9090909090909092,35.88598786,56.10974078302905
32,15,Urban,Gold,67,3.76,Evening,Premium,23,132.1230188,2.13,low_demand,low_supply,0.8,1.3636363636363635,132.1230188,102.138523784139
76,8,Urban,Gold,40,4.68,Afternoon,Economy,157,561.5796822,9.5,low_demand,low_supply,1.9,0.7272727272727273,561.5796822,561.7466822503028
21,9,Suburban,Regular,38,4.54,Morning,Economy,179,546.3787899,2.33,low_demand,low_supply,0.525,0.8181818181818182,546.3787899,652.2306245487681
47,37,Urban,Gold,53,4.69,Night,Economy,41,147.4597413,1.27,low_demand,low_supply,1.175,3.3636363636363638,147.4597413,183.12079126146824
33,20,Suburban,Regular,97,4.13,Morning,Premium,169,668.892214,1.65,low_demand,low_supply,0.825,1.8181818181818181,668.892214,624.387136392042
92,66,Rural,Silver,26,3.56,Evening,Economy,19,62.06928479,1.39,high_demand,high_supply,1.1358024691358024,1.736842105263158,62.06928479,88.91979487500376
24,7,Rural,Silver,34,3.51,Afternoon,Premium,111,477.7411362,3.43,low_demand,low_supply,0.6,0.6363636363636364,477.7411362,408.5680952639957
75,9,Rural,Gold,71,4.06,Night,Economy,150,411.0057654,8.33,low_demand,low_supply,1.875,0.8181818181818182,411.0057654,538.0498924610232
89,76,Urban,Gold,35,4.8,Night,Premium,177,650.2985712,1.17,high_demand,high_supply,1.0987654320987654,2.0,650.2985712,652.3106093819061
67,20,Urban,Regular,42,4.13,Evening,Economy,68,243.2286176,3.35,low_demand,low_supply,1.675,1.8181818181818181,243.2286176,259.02175300465046
61,23,Suburban,Silver,51,4.73,Evening,Premium,150,680.9330686,2.65,low_demand,low_supply,1.525,2.090909090909091,680.9330686,553.8918384481977
80,67,Rural,Regular,80,4.74,Night,Economy,147,432.3072577,1.19,low_demand,high_supply,2.0,1.763157894736842,432.3072577,535.944209556254
66,15,Suburban,Gold,62,4.59,Night,Economy,161,720.7299449,4.4,low_demand,low_supply,1.65,1.3636363636363635,720.7299449,584.4841988239319
39,12,Suburban,Regular,54,3.77,Morning,Premium,176,510.454375,3.25,low_demand,low_supply,0.975,1.0909090909090908,510.454375,640.5822270564128
46,22,Urban,Regular,9,4.33,Morning,Economy,128,522.7974319,2.09,low_demand,low_supply,1.15,2.0,522.7974319,478.08248155348167
89,74,Rural,Silver,41,4.89,Morning,Premium,115,432.1627923,1.2,high_demand,high_supply,1.0987654320987654,1.9473684210526316,432.1627923,431.86855202235495
60,16,Urban,Gold,56,4.33,Night,Premium,126,382.4570671,3.75,low_demand,low_supply,1.5,1.4545454545454546,382.4570671,462.5221642671807
58,13,Rural,Regular,99,3.62,Morning,Premium,106,351.4393159,4.46,low_demand,low_supply,1.45,1.1818181818181819,351.4393159,389.2374823422196
68,16,Urban,Silver,93,4.44,Morning,Premium,154,510.1957863,4.25,low_demand,low_supply,1.7,1.4545454545454546,510.1957863,560.1584982316346
45,19,Suburban,Silver,71,3.72,Night,Economy,121,313.9264406,2.37,low_demand,low_supply,1.125,1.7272727272727273,313.9264406,450.6979692195094
91,61,Suburban,Gold,100,4.88,Night,Economy,101,372.229822,1.49,high_demand,high_supply,1.123456790123457,1.605263157894737,372.229822,378.5354179268172
39,12,Urban,Regular,70,4.02,Morning,Premium,66,314.4680085,3.25,low_demand,low_supply,0.975,1.0909090909090908,314.4680085,250.42232568825256
97,9,Rural,Gold,58,4.32,Evening,Premium,142,491.5779539,10.78,high_demand,low_supply,1.1975308641975309,0.8181818181818182,589.89354468,515.3555290165395
42,18,Suburban,Silver,39,3.94,Afternoon,Economy,128,527.1558944,2.33,low_demand,low_supply,1.05,1.6363636363636365,527.1558944,475.23330674614596
27,15,Urban,Gold,11,3.77,Evening,Economy,111,432.8493969,1.8,low_demand,low_supply,0.675,1.3636363636363635,432.8493969,415.31462955036346
67,48,Rural,Regular,94,4.3,Evening,Premium,168,544.6027808,1.4,low_demand,high_supply,1.675,1.263157894736842,544.6027808,608.0839432830879
69,51,Urban,Regular,75,3.57,Night,Premium,136,470.1827135,1.35,low_demand,high_supply,1.725,1.3421052631578947,470.1827135,494.9642311717362
69,47,Urban,Regular,65,4.22,Night,Economy,18,53.53910401,1.47,low_demand,high_supply,1.725,1.236842105263158,53.53910401,75.36156561816959
93,18,Suburban,Gold,34,3.54,Afternoon,Economy,80,352.0685727,5.17,high_demand,low_supply,1.1481481481481481,1.6363636363636365,422.48228724,304.1586943463037
84,74,Suburban,Regular,7,4.4,Afternoon,Premium,101,396.3698341,1.14,high_demand,high_supply,1.037037037037037,1.9473684210526316,396.3698341,382.7294593628679
96,48,Urban,Gold,41,4.39,Morning,Economy,130,367.7829981,2.0,high_demand,high_supply,1.1851851851851851,1.263157894736842,367.7829981,477.4087629482293
30,13,Suburban,Gold,72,4.18,Night,Premium,113,352.9356731,2.31,low_demand,low_supply,0.75,1.1818181818181819,352.9356731,419.9356738635112
60,48,Suburban,Regular,15,4.06,Morning,Economy,78,339.1055826,1.25,low_demand,high_supply,1.5,1.263157894736842,339.1055826,290.3296643404227
72,39,Urban,Regular,39,3.77,Night,Premium,115,347.8959667,1.85,low_demand,high_supply,1.8,1.0263157894736843,347.8959667,416.64775239526705
31,13,Suburban,Regular,82,4.63,Morning,Economy,108,469.2509136,2.38,low_demand,low_supply,0.775,1.1818181818181819,469.2509136,401.99149595789197
71,13,Rural,Silver,60,4.3,Night,Premium,62,213.8430201,5.46,low_demand,low_supply,1.775,1.1818181818181819,213.8430201,230.448241648545
91,61,Rural,Silver,86,4.44,Morning,Premium,129,567.5392185,1.49,high_demand,high_supply,1.123456790123457,1.605263157894737,567.5392185,477.84884736598525
91,60,Rural,Gold,2,3.53,Evening,Premium,107,492.1790132,1.52,high_demand,high_supply,1.123456790123457,1.5789473684210527,492.1790132,399.54999243451357
32,6,Urban,Silver,13,4.75,Afternoon,Economy,53,173.8874745,5.33,low_demand,low_supply,0.8,0.5454545454545454,173.8874745,200.24839388626026
23,10,Suburban,Gold,47,4.84,Evening,Economy,125,418.1068244,2.3,low_demand,low_supply,0.575,0.9090909090909091,418.1068244,461.2002388264386
61,47,Suburban,Silver,100,4.58,Night,Premium,157,658.3040013,1.3,low_demand,high_supply,1.525,1.236842105263158,658.3040013,570.058900094468
57,40,Urban,Regular,78,3.62,Afternoon,Economy,171,764.5953414,1.42,low_demand,high_supply,1.425,1.0526315789473684,764.5953414,618.6860399465318
89,70,Suburban,Gold,86,4.51,Afternoon,Economy,90,384.209292,1.27,high_demand,high_supply,1.0987654320987654,1.8421052631578947,384.209292,342.12834853459646
64,45,Rural,Gold,22,3.96,Night,Premium,118,404.6018875,1.42,low_demand,high_supply,1.6,1.1842105263157894,404.6018875,430.5668203997868
91,29,Urban,Regular,82,3.73,Afternoon,Premium,90,446.8170258,3.14,high_demand,low_supply,1.123456790123457,2.6363636363636362,536.18043096,349.9760621108077
91,53,Suburban,Gold,67,4.56,Night,Economy,50,158.1067232,1.72,high_demand,high_supply,1.123456790123457,1.394736842105263,158.1067232,195.50810275704427
69,37,Suburban,Regular,47,4.39,Evening,Premium,60,284.2362895,1.86,low_demand,low_supply,1.725,3.3636363636363638,284.2362895,245.90003439686825
71,61,Suburban,Regular,79,3.85,Afternoon,Economy,147,591.2989763,1.16,low_demand,high_supply,1.775,1.605263157894737,591.2989763,536.2296940182698
38,7,Rural,Silver,28,3.85,Evening,Economy,12,36.00027803,5.43,low_demand,low_supply,0.95,0.6363636363636364,36.00027803,54.489266951901776
100,32,Suburban,Regular,67,3.94,Evening,Premium,162,581.1370846,3.12,high_demand,low_supply,1.2345679012345678,2.909090909090909,697.36450152,607.1875242975849
65,51,Suburban,Gold,97,4.81,Night,Premium,144,588.1367699,1.27,low_demand,high_supply,1.625,1.3421052631578947,588.1367699,524.1780444631413
73,38,Urban,Regular,91,4.23,Evening,Premium,86,400.267333,1.92,low_demand,low_supply,1.825,3.4545454545454546,400.267333,338.20303034634037
56,25,Suburban,Regular,87,3.73,Evening,Premium,172,575.4102708,2.24,low_demand,low_supply,1.4,2.272727272727273,575.4102708,634.8158646658725
75,55,Rural,Silver,80,4.7,Morning,Economy,69,190.9788527,1.36,low_demand,high_supply,1.875,1.4473684210526316,190.9788527,257.1310591819069
97,21,Urban,Regular,43,3.79,Afternoon,Premium,106,398.1593839,4.62,high_demand,low_supply,1.1975308641975309,1.9090909090909092,477.79126068,398.7300016574018
94,71,Rural,Regular,48,4.73,Night,Premium,169,770.8733245,1.32,high_demand,high_supply,1.1604938271604939,1.868421052631579,770.8733245,622.0833484785633
53,22,Urban,Silver,28,4.99,Afternoon,Premium,64,211.082023,2.41,low_demand,low_supply,1.325,2.0,211.082023,249.61289858072269
81,8,Rural,Silver,78,4.8,Afternoon,Premium,141,618.4288567,10.12,low_demand,low_supply,2.025,0.7272727272727273,618.4288567,503.9479664705104
47,34,Rural,Silver,87,3.53,Morning,Premium,170,739.22712,1.38,low_demand,low_supply,1.175,3.090909090909091,739.22712,637.9061564119728
80,48,Suburban,Regular,13,4.44,Night,Economy,35,128.7410739,1.67,low_demand,high_supply,2.0,1.263157894736842,128.7410739,133.61987330062922
75,55,Rural,Gold,54,4.73,Night,Premium,145,584.49173,1.36,low_demand,high_supply,1.875,1.4473684210526316,584.49173,526.6960819453631
89,12,Urban,Silver,42,4.73,Afternoon,Economy,102,328.3139822,7.42,high_demand,low_supply,1.0987654320987654,1.0909090909090908,393.97677863999996,377.07318845097416
30,13,Rural,Gold,8,4.1,Afternoon,Economy,94,274.6803754,2.31,low_demand,low_supply,0.75,1.1818181818181819,274.6803754,352.5444181726472
64,5,Rural,Gold,91,4.34,Evening,Premium,21,108.2430435,12.8,low_demand,low_supply,1.6,0.45454545454545453,108.2430435,79.1170191350383
55,29,Suburban,Gold,92,4.85,Morning,Economy,44,181.7809396,1.9,low_demand,low_supply,1.375,2.6363636363636362,181.7809396,184.70897528013649
94,76,Suburban,Gold,26,4.7,Morning,Premium,94,405.3179545,1.24,high_demand,high_supply,1.1604938271604939,2.0,405.3179545,357.39960719856117
53,28,Urban,Gold,6,3.67,Evening,Economy,178,775.7916852,1.89,low_demand,low_supply,1.325,2.5454545454545454,775.7916852,659.492016542946
29,7,Suburban,Regular,68,3.98,Morning,Economy,114,289.1296809,4.14,low_demand,low_supply,0.725,0.6363636363636364,289.1296809,418.16063517506734
29,17,Urban,Silver,76,3.61,Morning,Economy,166,674.1328476,1.71,low_demand,low_supply,0.725,1.5454545454545454,674.1328476,611.8191676381114
75,42,Suburban,Silver,38,4.25,Afternoon,Economy,146,479.1199534,1.79,low_demand,high_supply,1.875,1.105263157894737,479.1199534,526.773619587704
74,53,Suburban,Regular,60,3.93,Night,Economy,162,676.4404324,1.4,low_demand,high_supply,1.85,1.394736842105263,676.4404324,586.6694088663751
89,75,Urban,Silver,10,4.91,Evening,Economy,16,54.44953819,1.19,high_demand,high_supply,1.0987654320987654,1.9736842105263157,54.44953819,80.99151544885041
29,13,Suburban,Gold,44,4.29,Evening,Premium,87,267.740417,2.23,low_demand,low_supply,0.725,1.1818181818181819,267.740417,327.92569774719453
40,20,Rural,Silver,45,4.42,Evening,Premium,130,445.4842486,2.0,low_demand,low_supply,1.0,1.8181818181818181,445.4842486,484.5902582756829
79,11,Urban,Regular,1,4.35,Night,Premium,45,210.2567597,7.18,low_demand,low_supply,1.975,1.0,210.2567597,166.6298455991324
98,87,Urban,Gold,87,4.28,Afternoon,Premium,170,603.8458025,1.13,high_demand,high_supply,1.2098765432098766,2.289473684210526,603.8458025,629.4861535501753
95,76,Urban,Regular,74,4.39,Night,Economy,118,464.9915827,1.25,high_demand,high_supply,1.1728395061728396,2.0,464.9915827,442.4218794486858
79,13,Rural,Gold,67,4.05,Evening,Premium,151,514.9363492,6.08,low_demand,low_supply,1.975,1.1818181818181819,514.9363492,544.4459754626149
38,22,Suburban,Regular,18,4.17,Night,Premium,121,450.5387531,1.73,low_demand,low_supply,0.95,2.0,450.5387531,454.93121966840386
83,41,Suburban,Silver,48,3.64,Evening,Economy,176,741.3443926,2.02,high_demand,high_supply,1.0246913580246915,1.0789473684210527,741.3443926,640.0442346353802
59,24,Suburban,Regular,40,4.0,Afternoon,Premium,147,631.631297,2.46,low_demand,low_supply,1.475,2.1818181818181817,631.631297,544.5923183702815
51,11,Suburban,Regular,72,3.62,Afternoon,Economy,16,71.21364105,4.64,low_demand,low_supply,1.275,1.0,71.21364105,69.63934212720801
64,46,Rural,Silver,51,5.0,Evening,Premium,29,144.6013825,1.39,low_demand,high_supply,1.6,1.2105263157894737,144.6013825,115.15886576884236
30,6,Rural,Regular,93,3.81,Evening,Economy,129,505.9219688,5.0,low_demand,low_supply,0.75,0.5454545454545454,505.9219688,470.2326905183949
60,15,Suburban,Regular,95,4.84,Afternoon,Economy,180,726.3339146,4.0,low_demand,low_supply,1.5,1.3636363636363635,726.3339146,653.1332761208315
75,51,Rural,Regular,17,4.83,Afternoon,Premium,79,283.4132788,1.47,low_demand,high_supply,1.875,1.3421052631578947,283.4132788,291.5326424931084
25,15,Suburban,Regular,88,4.68,Afternoon,Premium,31,148.1864882,1.67,low_demand,low_supply,0.625,1.3636363636363635,148.1864882,131.9812478785619
46,31,Suburban,Gold,67,3.53,Morning,Economy,61,158.5920931,1.48,low_demand,low_supply,1.15,2.8181818181818183,158.5920931,248.73700826388836
48,11,Urban,Regular,86,3.55,Night,Economy,15,57.89462608,4.36,low_demand,low_supply,1.2,1.0,57.89462608,66.72134473596984
51,6,Rural,Gold,64,4.57,Morning,Economy,34,142.5577269,8.5,low_demand,low_supply,1.275,0.5454545454545454,142.5577269,128.87403644295006
68,23,Suburban,Gold,96,4.77,Morning,Economy,105,359.1281131,2.96,low_demand,low_supply,1.7,2.090909090909091,359.1281131,392.8135111663028
89,8,Suburban,Silver,18,3.83,Morning,Economy,121,407.5520588,11.12,high_demand,low_supply,1.0987654320987654,0.7272727272727273,489.06247055999995,440.7767215971454
84,55,Suburban,Regular,1,4.47,Afternoon,Economy,146,487.3991192,1.53,high_demand,high_supply,1.037037037037037,1.4473684210526316,487.3991192,537.2697096054353
50,8,Rural,Regular,25,3.8,Evening,Premium,13,89.61312852,6.25,low_demand,low_supply,1.25,0.7272727272727273,89.61312852,56.4424625702597
99,40,Urban,Gold,26,4.83,Evening,Premium,151,510.6580782,2.48,high_demand,high_supply,1.2222222222222223,1.0526315789473684,510.6580782,549.4482645288304
21,9,Urban,Gold,91,4.82,Morning,Economy,47,171.6271186,2.33,low_demand,low_supply,0.525,0.8181818181818182,171.6271186,184.03874290697584
53,19,Suburban,Silver,54,3.84,Evening,Economy,132,520.5653406,2.79,low_demand,low_supply,1.325,1.7272727272727273,520.5653406,488.03686388161117
60,16,Urban,Gold,68,4.23,Night,Economy,108,458.0963268,3.75,low_demand,low_supply,1.5,1.4545454545454546,458.0963268,398.67781677057263
32,22,Suburban,Silver,9,4.68,Night,Premium,135,530.1491564,1.45,low_demand,low_supply,0.8,2.0,530.1491564,505.8457559940235
51,25,Rural,Regular,21,4.43,Evening,Premium,38,200.2582591,2.04,low_demand,low_supply,1.275,2.272727272727273,200.2582591,160.5783513072648
22,5,Urban,Regular,75,4.39,Night,Premium,19,128.0167602,4.4,low_demand,low_supply,0.55,0.45454545454545453,128.0167602,80.82795398877576
21,7,Rural,Regular,6,4.96,Afternoon,Premium,180,836.1164186,3.0,low_demand,low_supply,0.525,0.6363636363636364,836.1164186,653.9336714706776
55,21,Rural,Silver,49,4.59,Morning,Economy,111,471.0890519,2.62,low_demand,low_supply,1.375,1.9090909090909092,471.0890519,414.976379205903
42,31,Rural,Gold,32,4.75,Night,Economy,12,50.64017558,1.35,low_demand,low_supply,1.05,2.8181818181818183,50.64017558,75.77705448270137
86,26,Rural,Silver,31,3.69,Afternoon,Economy,85,263.1611767,3.31,high_demand,low_supply,1.0617283950617284,2.3636363636363638,315.79341203999996,329.99335129110506
48,18,Rural,Silver,60,4.47,Afternoon,Premium,124,524.1655595,2.67,low_demand,low_supply,1.2,1.6363636363636365,524.1655595,459.7878523630863
82,65,Urban,Gold,43,4.8,Night,Premium,112,330.2265438,1.26,high_demand,high_supply,1.0123456790123457,1.7105263157894737,330.2265438,419.5506264031662
63,48,Rural,Regular,88,4.09,Morning,Economy,70,212.7407519,1.31,low_demand,high_supply,1.575,1.263157894736842,212.7407519,261.3254879833569
44,24,Urban,Regular,83,3.61,Night,Economy,13,48.92895254,1.83,low_demand,low_supply,1.1,2.1818181818181817,48.92895254,72.45117435506647
39,18,Suburban,Gold,78,4.21,Afternoon,Economy,165,734.395119,2.17,low_demand,low_supply,0.975,1.6363636363636365,734.395119,607.0978207366358
23,7,Rural,Gold,98,4.35,Morning,Economy,76,281.3395023,3.29,low_demand,low_supply,0.575,0.6363636363636364,281.3395023,284.635945399375
31,7,Rural,Silver,27,4.73,Morning,Premium,141,476.2898578,4.43,low_demand,low_supply,0.775,0.6363636363636364,476.2898578,513.5078825513008
44,7,Rural,Regular,55,3.66,Night,Premium,103,490.3421583,6.29,low_demand,low_supply,1.1,0.6363636363636364,490.3421583,376.00009102316227
23,5,Urban,Gold,92,3.71,Night,Economy,105,363.4447759,4.6,low_demand,low_supply,0.575,0.45454545454545453,363.4447759,385.6524217604526
63,46,Urban,Silver,36,4.59,Morning,Economy,18,49.83993576,1.37,low_demand,high_supply,1.575,1.2105263157894737,49.83993576,76.35251256636562
25,15,Urban,Gold,15,4.18,Morning,Premium,176,516.829559,1.67,low_demand,low_supply,0.625,1.3636363636363635,516.829559,646.2829360456822
27,11,Rural,Regular,1,4.34,Night,Economy,99,262.6864664,2.45,low_demand,low_supply,0.675,1.0,262.6864664,369.06400867459865
57,28,Urban,Gold,27,4.58,Afternoon,Economy,107,423.5098574,2.04,low_demand,low_supply,1.425,2.5454545454545454,423.5098574,406.8229870134128
83,26,Suburban,Gold,77,3.62,Night,Premium,74,373.9756358,3.19,high_demand,low_supply,1.0246913580246915,2.3636363636363638,448.77076296,291.28793439034723
80,5,Suburban,Regular,53,3.67,Evening,Premium,48,184.2429447,16.0,low_demand,low_supply,2.0,0.45454545454545453,184.2429447,171.52934943052196
50,40,Rural,Silver,61,4.7,Evening,Premium,73,319.1109829,1.25,low_demand,high_supply,1.25,1.0526315789473684,319.1109829,272.55649544981856
84,8,Rural,Gold,21,4.63,Night,Economy,172,549.2008068,10.5,high_demand,low_supply,1.037037037037037,0.7272727272727273,659.04096816,622.1866615642984
90,54,Rural,Regular,1,3.59,Afternoon,Premium,87,427.8571629,1.67,high_demand,high_supply,1.1111111111111112,1.4210526315789473,427.8571629,327.11410501437535
28,9,Urban,Silver,68,4.82,Evening,Premium,43,164.3163905,3.11,low_demand,low_supply,0.7,0.8181818181818182,164.3163905,168.3836515895769
97,64,Rural,Silver,62,3.52,Morning,Premium,152,638.1340202,1.52,high_demand,high_supply,1.1975308641975309,1.6842105263157894,638.1340202,559.6072133352758
99,22,Suburban,Silver,7,4.4,Morning,Economy,39,131.4435872,4.5,high_demand,low_supply,1.2222222222222223,2.0,157.73230464,161.8020344543841
96,53,Rural,Regular,58,4.28,Afternoon,Economy,21,55.6373708,1.81,high_demand,high_supply,1.1851851851851851,1.394736842105263,55.6373708,92.13014306352325
88,69,Rural,Gold,89,3.6,Evening,Premium,107,467.9274949,1.28,high_demand,high_supply,1.0864197530864197,1.8157894736842106,467.9274949,402.2624375911283
53,17,Rural,Silver,78,4.03,Afternoon,Premium,26,120.2471929,3.12,low_demand,low_supply,1.325,1.5454545454545454,120.2471929,110.22073401812867
28,14,Rural,Silver,77,3.58,Afternoon,Economy,98,374.6551828,2.0,low_demand,low_supply,0.7,1.2727272727272727,374.6551828,368.073255454523
59,21,Rural,Regular,97,3.6,Afternoon,Premium,67,269.4441402,2.81,low_demand,low_supply,1.475,1.9090909090909092,269.4441402,258.07387092128187
50,27,Suburban,Gold,100,4.22,Morning,Premium,173,685.6696936,1.85,low_demand,low_supply,1.25,2.4545454545454546,685.6696936,641.4644557385107
89,8,Urban,Gold,40,3.59,Morning,Premium,151,528.0024896,11.12,high_demand,low_supply,1.0987654320987654,0.7272727272727273,633.6029875199999,547.1839674248255
83,34,Urban,Silver,96,4.71,Evening,Premium,176,812.0729939,2.44,high_demand,low_supply,1.0246913580246915,3.090909090909091,974.48759268,660.448015293845
73,14,Urban,Gold,28,4.31,Evening,Economy,29,118.9730584,5.21,low_demand,low_supply,1.825,1.2727272727272727,118.9730584,113.90292800559162
76,35,Suburban,Regular,8,4.89,Afternoon,Premium,138,406.5899108,2.17,low_demand,low_supply,1.9,3.1818181818181817,406.5899108,519.247553736115
56,35,Rural,Silver,33,3.97,Morning,Economy,47,134.7758295,1.6,low_demand,low_supply,1.4,3.1818181818181817,134.7758295,200.6716467456044
